Periwinkledot@lemmy.world,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monsdar@feddit.de,3,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8m1t@lemmy.ml,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CheeseRaider@geddit.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
mlsus@sh.itjust.works,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0
Sterile_Technique@lemmy.world,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
keropoktasen@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The_Hideous_Orgalorg@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
iguanajuice@lemmy.world,0,0,0,0,0,0,0,0,0,0,1,0,20,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
fruity@lemmy.world,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,108,0,0
quarlow@lemmy.world,32,0,0,0,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derpy@lemmy.world,70,0,25,47,13,19,0,0,0,0,0,14,8,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0
Kaiki_Devil@lemmy.ml,74,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,18,0,0
gingernate@lemm.ee,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cowcow@lemmy.world,0,0,0,0,2,0,0,0,0,0,0,7,18,0,0,16,31,0,11,2,0,20,8,0,0,3,0,0,0,14,0,0
lavafroth@programming.dev,76,1,26,5,1,2,0,0,0,0,0,0,12,188,1,0,0,0,3,23,5,0,0,0,0,0,0,0,0,0,0,0
Alfiegerner@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Tope@sopuli.xyz,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gio1135@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
imaginelizard@monyet.cc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tetraodon@feddit.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
KHN45@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
dormedas@lemmy.dormedas.com,63,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utzmetah@feddit.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tourist@lemmy.world,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,24,0,0
elfuchso@feddit.de,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chainweasel@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SocialPhilosopher@lemm.ee,27,1,0,0,0,13,0,0,0,0,11,8,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
Pazzie@feddit.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
varaki@lemm.ee,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiltur@jlai.lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0
_pete_@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
trex@discuss.tchncs.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
jasdemi@lemm.ee,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SuddenTrash@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
zbeeblebrot@feddit.de,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Sparky_@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Johannes@feddit.nu,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,77,0,0,0,0,0,0,0,0,0
Terr@lemmy.ml,0,0,0,0,0,90,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sept@lemmy.ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
zghva@lemmy.sdf.org,40,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
chaosppe@lemmy.world,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Omgarm@lemmy.world,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
rookiDev@lemmy.world,24,5,92,0,0,2,0,0,0,0,3,0,6,0,1,37,14,2,0,0,0,29,0,84,0,0,0,0,0,0,16,0
xbhaktapur@lemmy.world,15,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GasMaskedLunatic@lemmy.fmhy.net,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
rookiCookie@lemmy.world,42,5,89,0,0,10,0,0,0,0,1,0,9,0,0,38,16,0,0,0,0,29,0,76,8,0,0,0,0,0,41,0
preussischblau@lemmy.ca,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gotteme@jlai.lu,110,0,0,7,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ace@lemmy.ananace.dev,54,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,284,0,1,0,0,0,0,1,0,0
Rez@beehaw.org,75,0,0,0,0,86,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0
Drifkialeon@feddit.it,7,0,0,5,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,17,0,28,0,0
tugash@lemmy.world,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
TvanBuuren@lemmy.world,0,0,0,0,0,3,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
BeAware@lemmy.world,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skysurfer@lemmy.world,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freo3579@lemmy.world,2,0,0,0,0,8,0,0,0,0,0,3,0,0,2,42,32,0,0,0,1,4,1,0,0,0,0,0,0,176,0,0
SicParvisMagna@feddit.nu,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,258,0,0,0,0,0,0,6,0,0
purplepudding@sopuli.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,0,0,0,0,117,0,0,0,0
Stoneykins@lemmy.world,78,0,15,17,305,7,0,0,0,0,56,5,87,29,26,21,35,2,0,0,19,45,23,0,0,43,0,48,0,27,0,0
invader_from_saturn@lemmy.eco.br,25,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raubarno@lemmy.ml,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xkdrxodrixkr@feddit.de,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,202,0,0,0,0
Robaque@feddit.it,0,0,0,0,0,0,0,0,0,0,4,10,8,3,3,7,42,0,3,3,5,10,8,3,3,7,1,35,29,293,15,0
poiqzy@lemmy.world,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
ajyflt@feddit.ch,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
techie@lemmy.world,71,0,66,53,88,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
aevumdecessus@lm.bittervets.org,0,0,16,10,109,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
Provider@feddit.de,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Paul_279@feddit.de,31,0,0,5,0,0,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,4,26,5,0
Fjern@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BembelSommelier@feddit.de,195,1,44,13,0,112,0,0,3,0,0,0,0,0,0,97,55,10,0,0,4,22,44,22,4,0,0,0,0,115,13,44
Wolfiexo@lemmy.world,118,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonrak@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
allywilson@sopuli.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0
MaKraMc@feddit.de,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Snek@feddit.ch,40,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,258,0,15
yoshipunk123456@sh.itjust.works,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Majora@lemmy.ml,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0
jfcode@lemmy.world,3,1,0,0,0,11,0,0,0,0,0,0,4,2,0,0,11,0,0,0,0,4,70,0,0,0,0,0,0,5,0,0
Kookaburra@lemmy.world,87,0,0,0,62,12,0,0,0,4,22,50,103,0,0,87,61,0,0,0,0,77,73,2,6,56,62,45,0,23,6,0
deebster@lemmyrs.org,125,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
admin@kerala.party,0,0,0,2,20,4,2,6,2,0,16,17,37,0,0,4,3,0,0,3,0,17,6,0,0,0,1,0,0,61,23,0
dAve@lemmy.nz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,210,0,0,0,0,0,17,0,0
neuralnerd@lemmy.world,27,0,0,0,0,1,1,1,0,0,8,6,21,0,0,0,6,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
spankinspinach@sh.itjust.works,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1919@lemmy.world,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
c3pwned@lemmy.world,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0
depress_mode@lemmy.world,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,4,6,0,0,0
Flowertree@pawb.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
Lemmywinks666@lemmy.world,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Fish@midwest.social,75,0,1,0,0,11,82,21,20,0,40,1,5,1,0,0,0,0,0,0,8,18,0,1,0,0,26,2,10,1,0,0
Vex_Detrause@lemmy.ca,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Sargteapot@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,6,0
ryannathans@lemmy.fmhy.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
stanford@discuss.as200950.com,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,94,0,0
Vegskret@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Surfbum@lemmy.nz,41,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
MebHi@lemmy.world,14,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,153,0,0
surfBum@lemmy.nz,38,0,0,0,0,1,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
freeman@feddit.de,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,13,0,0
HeavyRaptor@lemmy.zip,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,10,1,0,0,0,0,0,0,0,0
shino@lemmy.shinomoroll.net,0,1,0,0,0,7,0,0,0,0,1,16,24,0,0,22,0,0,0,0,0,13,22,0,0,0,0,0,0,22,0,0
AntiHeroChris@lemmy.world,138,0,0,0,0,6,45,41,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,182,0
abfarid@lemmy.world,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talou@jlai.lu,0,31,0,1,11,16,0,1,0,9,9,26,209,2,0,6,15,0,0,16,288,144,102,39,24,11,6,3,0,11,9,14
VenyX@lemmy.world,81,28,65,2,0,25,0,0,14,0,1,0,10,63,0,0,4,5,0,0,0,25,47,2,0,0,0,0,0,21,0,0
Rickebo@l.rickebo.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
verysaxy@lemmynsfw.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
sUrfbum@lemmy.nz,70,0,0,5,6,1,7,5,11,2,17,1,3,4,2,9,0,0,0,2,16,0,43,99,0,0,0,0,0,79,0,0
krdo@lmmy.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0
Blueether@no.lastname.nz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0
dogboy@reddthat.com,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,121,0,0,0,0,1,0,0,0,0
daVe@lemmy.nz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,147,0,0,0,0,0,18,0,0
bevan@lemmy.nz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,87,0,0,0,0,0,0,0,0
surFbum@lemmy.nz,62,0,3,10,4,0,13,3,1,0,12,0,2,1,0,8,0,0,0,5,21,0,27,85,0,0,0,2,0,79,0,0
TheFrictionConstant@lemmy.world,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0
Terminator@nano.garden,22,0,34,0,4,34,11,14,0,0,11,0,0,0,0,0,0,0,0,9,6,0,8,0,0,0,0,0,0,1,0,0
FairyZombie@lemmy.world,29,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0
raytch@lemmy.world,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0
surfbUm@lemmy.nz,67,0,0,9,4,2,17,6,0,0,13,1,2,2,1,7,0,0,0,6,16,0,31,85,0,0,0,1,0,79,0,0
ChadThunderCock@lemmy.world,27,0,0,1,0,8,66,15,19,0,51,2,0,0,0,0,0,0,0,0,6,28,0,0,0,0,9,0,0,0,0,0
talou@lemmy.world,4,97,1,1,9,9,0,1,0,7,0,32,228,1,0,0,5,0,0,15,272,57,114,29,27,4,7,3,1,2,3,16
RandomRobot@reddthat.com,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,3,1,37,0,0,0,0,0,0,0,0,0
femboycuddles@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0
MisterUrsus@pricefield.org,25,0,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,21,0,0,0,0,0,0,0,0,0
Pronian@lemmynsfw.com,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zyratoxx@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Waluigi@feddit.de,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President_Pyrus@feddit.dk,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,333,0,0
BlueEther@no.lastname.nz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
Waluigi@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1henno1@feddit.ch,0,0,0,0,0,44,0,0,0,0,3,0,6,0,0,0,4,0,0,0,17,225,16,0,1,0,0,0,0,4,0,0
quat@lemmy.sdfeu.org,10,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,11,1,7,0,0,0,0,13,0,0
test@nano.garden,16,0,34,0,4,34,16,12,0,1,12,0,0,0,0,0,0,0,1,12,5,0,8,0,0,0,0,0,0,1,1,0
dBnx@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
moriquende@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciryamo@feddit.de,1,0,12,45,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0
green_pyroxene@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,97,0,0,0,0,13,0,0,0,0
NeonWoofGenesis@l.henlo.fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
lackluster007@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Prismey@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,59,0,0
shashi154263@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
anisphia@ani.social,0,3,4,3,0,0,21,42,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
sag@lemmy.world,98,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shaulliv@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StrawberrySocial@infosec.pub,0,4,1,0,0,46,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,73,5,0,0,4,26,48,0,1,0,0
Imhotep@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,0,0,1,0,1,0,0,0
Reborn2966@feddit.it,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18107@aussie.zone,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,44,0,0,0,0,7,0,234,0,0
Snuffleungus@discuss.online,0,3,0,0,0,27,0,0,0,0,0,0,6,20,0,35,0,0,0,0,0,36,0,0,0,0,16,54,9,0,0,0
Dschingis_Pelikan@feddit.de,2,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0
Surya@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
smoochypit@beehaw.org,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gimly@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,87,0,0
BlasphemicMantis@beehaw.org,16,0,6,1,0,129,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,12,0,472,0,0,0,0,0,1,32
shards@lemmy.nz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Sorr@lemdro.id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
ralothar@lemmy.world,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street_E@lemmy.ml,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NiGe21202@feddit.de,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdonvr@thelemmy.club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
akisamb@programming.dev,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
alfredalpaca@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SiyahGuraag@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getallen@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Padarom@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Brainschaden@lemmy.world,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
hikarulsi@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
kleeritter@feddit.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Ringmasterincestuous@aussie.zone,0,0,0,0,0,0,68,0,0,37,0,5,11,0,0,9,0,25,0,0,0,14,23,0,0,25,0,0,0,6,0,0
Lobohobo@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,6,0,0
Steeve9@lemmy.world,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0
tinker@beehaw.org,91,0,0,0,0,32,0,0,1,3,0,0,15,0,0,0,0,1,1,1,0,0,0,10,0,0,0,0,0,0,0,0
bavragor@lemmy.world,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
floppy@rabbitea.rs,4,0,0,0,0,1,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0
koen01@feddit.nl,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pulverizedcoccyx@lemmy.ca,0,0,82,10,0,3,0,0,0,0,6,13,19,0,0,11,0,0,0,0,0,20,11,0,0,0,6,0,0,19,0,0
cheesorist@lemmy.world,1,0,0,0,0,18,0,0,0,0,0,30,106,43,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,0,0
carpark2@lemmy.world,60,0,0,0,0,15,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,189,0,0
